source_entity_id,target_entity_id,order status
18024,300043579,complete
18025,300043581,complete
18026,300043582,complete
18027,300043584,complete
18028,300043585,complete
18029,300043586,complete
18030,300043587,complete
18038,300043588,complete
18039,300043589,complete
18040,300043590,complete
18042,300043591,waiting
18043,300043592,complete
18044,300043593,complete
18045,300043594,complete
18046,300043595,complete
18047,300043596,complete
18048,300043597,complete
18049,300043598,complete
18050,300043599,complete
18051,300043600,closed
18052,300043601,complete
18053,300043602,complete
18055,300043603,complete
18056,300043604,complete
18057,300043605,complete
18059,300043606,complete
18060,300043607,complete
18061,300043608,complete
18062,300043609,complete
18063,300043610,complete
18064,300043611,complete
18065,300043612,complete
18066,300043614,complete
18067,300043615,waiting
18068,300043616,complete
18069,300043617,complete
18070,300043618,complete
18071,300043619,waiting
18072,300043620,closed
18073,300043621,complete
18074,300043622,complete
18075,300043623,complete
18076,300043624,complete
18077,300043625,complete
18079,300043627,complete
18082,300043628,complete
18083,300043629,complete
18084,300043630,closed
18085,300043631,complete
18086,300043632,complete
18087,300043633,complete
18088,300043636,waiting
18089,300043637,complete
18090,300043638,complete
18091,300043639,complete
18093,300043640,complete
18094,300043641,complete
18095,300043642,complete
18097,300043643,complete
18098,300043644,complete
18099,300043645,complete
18100,300043646,complete
18101,300043647,complete
18102,300043648,complete
18103,300043649,complete
18104,300043651,waiting
18105,300043652,complete
18107,300043653,complete
18108,300043654,complete
18109,300043655,complete
18110,300043656,complete
18111,300043657,complete
18112,300043658,complete
18113,300043659,complete
18114,300043660,complete
18115,300043661,waiting
18116,300043663,closed
18117,300043664,complete
18118,300043666,complete
18119,300043667,waiting
18120,300043668,complete
18121,300043669,complete
18122,300043670,complete
18123,300043671,complete
18124,300043672,complete
18125,300043674,waiting
18126,300043675,complete
18127,300043676,complete
18128,300043677,waiting
18129,300043679,complete
18130,300043680,complete
18131,300043681,complete
18132,300043682,complete
18133,300043683,complete
18134,300043685,complete
18135,300043686,complete
18136,300043687,complete
18137,300043689,waiting
18140,300043690,complete
18141,300043691,complete
18142,300043692,complete
18143,300043693,complete
18144,300043694,complete
18145,300043695,complete
18147,300043696,waiting
18148,300043697,complete
18149,300043699,complete
18150,300043700,complete
18151,300043701,complete
18152,300043702,complete
18153,300043703,complete
18154,300043704,complete
18155,300043705,complete
18156,300043706,complete
18158,300043707,closed
18159,300043709,waiting
18160,300043710,complete
18161,300043711,waiting
18162,300043712,complete
18163,300043713,waiting
18164,300043714,complete
18165,300043715,complete
18166,300043716,complete
18167,300043717,complete
18169,300043718,closed
18171,300043719,complete
18172,300043720,waiting
18173,300043721,complete
18174,300043722,waiting
18175,300043723,complete
18176,300043724,complete
18179,300043725,complete
18181,300043726,complete
18182,300043727,complete
18183,300043729,complete
18184,300043730,complete
18185,300043731,complete
18187,300043733,complete
18188,300043735,complete
18189,300043736,complete
18190,300043737,complete
18191,300043738,complete
18192,300043739,complete
18193,300043740,complete
18194,300043741,complete
18195,300043742,complete
18196,300043743,complete
18197,300043744,complete
18198,300043745,waiting
18199,300043747,complete
18200,300043748,complete
18201,300043749,waiting
18202,300043750,complete
18203,300043751,complete
18204,300043752,waiting
18205,300043753,complete
18206,300043754,complete
18207,300043755,waiting
18208,300043756,complete
18209,300043757,waiting
18210,300043758,closed
18211,300043759,complete
18212,300043760,complete
18213,300043761,complete
18214,300043762,complete
18215,300043763,complete
18216,300043764,complete
18217,300043765,waiting
18218,300043766,complete
18219,300043767,complete
18221,300043768,complete
18222,300043769,complete
18223,300043771,complete
18224,300043773,complete
18225,300043775,canceled
18227,300043776,complete
18228,300043777,complete
18229,300043778,complete
18230,300043779,complete
18231,300043780,complete
18232,300043781,complete
18233,300043782,complete
18234,300043784,complete
18235,300043785,complete
18236,300043786,waiting
18237,300043787,complete
18240,300043788,complete
18241,300043789,complete
18242,300043791,complete
18243,300043792,complete
18244,300043793,complete
18245,300043794,complete
18246,300043795,complete
18247,300043796,complete
18248,300043797,complete
18249,300043798,canceled
18250,300043799,complete
18251,300043801,complete
18256,300043802,complete
18257,300043803,complete
18258,300043804,complete
18259,300043806,complete
18260,300043807,waiting
18266,300043808,complete
18267,300043810,complete
18268,300043811,closed
18270,300043812,complete
18271,300043813,complete
18272,300043815,complete
18274,300043816,complete
18275,300043817,complete
18276,300043818,complete
18277,300043819,complete
18278,300043820,complete
18281,300043821,complete
18283,300043823,complete
18286,300043824,complete
18287,300043825,complete
18288,300043826,complete
18289,300043827,complete
18290,300043828,complete
18291,300043829,complete
18292,300043831,waiting
18293,300043832,waiting
18294,300043833,complete
18295,300043834,complete
18298,300043835,complete
18299,300043836,complete
18300,300043837,complete
18301,300043838,complete
18302,300043839,complete
18303,300043840,complete
18304,300043841,complete
18305,300043842,waiting
18307,300043843,complete
18308,300043845,complete
18309,300043846,complete
18310,300043847,complete
18313,300043848,complete
18314,300043849,complete
18315,300043850,complete
18319,300043852,complete
18320,300043853,closed
18321,300043854,closed
18322,300043855,complete
18324,300043856,complete
18325,300043857,complete
18326,300043859,complete
18327,300043860,complete
18328,300043861,complete
18329,300043862,complete
18330,300043863,complete
18331,300043865,complete
18332,300043866,complete
18333,300043867,complete
18334,300043868,complete
18335,300043869,complete
18336,300043870,closed
18337,300043871,complete
18338,300043873,waiting
18339,300043874,complete
18340,300043875,complete
18341,300043876,complete
18342,300043877,waiting
18343,300043879,complete
18344,300043880,complete
18345,300043881,complete
18346,300043882,complete
18347,300043883,complete
18351,300043885,complete
18353,300043886,complete
18354,300043887,complete
18355,300043888,complete
18356,300043889,complete
18357,300043890,complete
18358,300043891,complete
18359,300043893,complete
18360,300043894,complete
18361,300043896,complete
18363,300043897,complete
18365,300043898,complete
18366,300043899,complete
18367,300043900,complete
18368,300043901,complete
18370,300043902,complete
18371,300043903,complete
18372,300043904,complete
18373,300043905,complete
18374,300043906,complete
18375,300043907,complete
18376,300043909,complete
18377,300043910,complete
18378,300043911,complete
18379,300043913,complete
18380,300043914,complete
18381,300043916,complete
18382,300043917,waiting
18383,300043918,complete
18384,300043919,waiting
18385,300043920,complete
18386,300043921,complete
18387,300043922,complete
18391,300043923,complete
18392,300043925,complete
18393,300043926,complete
18394,300043928,complete
18395,300043929,complete
18396,300043930,closed
18397,300043931,complete
18398,300043932,complete
18399,300043933,complete
18400,300043934,complete
18401,300043935,closed
18402,300043936,complete
18403,300043937,complete
18404,300043938,complete
18405,300043939,complete
18406,300043941,complete
18407,300043942,complete
18408,300043943,complete
18409,300043944,complete
18410,300043945,complete
18411,300043946,complete
18412,300043947,complete
18414,300043948,complete
18415,300043949,complete
18416,300043950,complete
18417,300043951,complete
18421,300043952,complete
18422,300043953,closed
18423,300043954,complete
18425,300043955,complete
18426,300043956,complete
18428,300043958,complete
18429,300043959,complete
18430,300043960,complete
18431,300043961,complete
18432,300043962,complete
18433,300043963,complete
18434,300043964,complete
18435,300043966,waiting
18436,300043967,complete
18437,300043969,complete
18438,300043971,complete
18440,300043972,complete
18441,300043973,complete
18442,300043974,waiting
18443,300043975,complete
18444,300043976,closed
18445,300043977,complete
18446,300043979,complete
18447,300043980,complete
18448,300043981,complete
18449,300043982,complete
18450,300043983,complete
18451,300043984,complete
18453,300043985,closed
18454,300043986,complete
18455,300043987,complete
18456,300043988,complete
18457,300043989,complete
18458,300043990,complete
18461,300043992,waiting
18462,300043994,complete
18463,300043996,waiting
18464,300043997,complete
18465,300043998,waiting
18466,300043999,complete
18467,300044000,closed
18468,300044001,complete
18469,300044002,complete
18470,300044003,complete
18471,300044004,complete
18472,300044005,complete
18473,300044006,complete
18475,300044007,complete
18476,300044008,complete
18477,300044009,complete
18478,300044010,complete
18479,300044012,complete
18480,300044013,complete
18481,300044014,waiting
18482,300044015,complete
18483,300044017,complete
18484,300044018,complete
18485,300044019,closed
18486,300044020,complete
18487,300044021,complete
18488,300044022,complete
18489,300044024,complete
18490,300044025,complete
18491,300044026,complete
18492,300044027,closed
18493,300044028,complete
18498,300044029,complete
18499,300044031,waiting
18500,300044032,complete
18501,300044033,complete
18502,300044034,complete
18503,300044036,complete
18504,300044037,complete
18505,300044038,complete
18506,300044039,waiting
18507,300044040,complete
18508,300044042,complete
18509,300044043,complete
18510,300044044,complete
18512,300044045,complete
18513,300044046,complete
18514,300044047,complete
18515,300044048,complete
18517,300044049,complete
18518,300044050,complete
18519,300044051,complete
18520,300044052,complete
18521,300044053,waiting
18522,300044054,complete
18523,300044055,complete
18524,300044056,complete
18528,300044058,complete
18529,300044059,complete
18530,300044060,closed
18531,300044061,complete
18532,300044062,complete
18533,300044063,complete
18534,300044064,complete
18535,300044065,complete
18536,300044067,complete
18537,300044069,closed
18538,300044071,waiting
18539,300044072,complete
18543,300044073,complete
18544,300044074,complete
18545,300044075,complete
18547,300044076,complete
18548,300044077,complete
18550,300044078,complete
18551,300044079,complete
18552,300044080,complete
18553,300044081,complete
18554,300044082,closed
18555,300044083,waiting
18556,300044084,complete
18557,300044085,complete
18558,300044086,complete
18559,300044088,complete
18560,300044089,complete
18561,300044090,complete
18562,300044091,complete
18563,300044092,complete
18564,300044093,complete
18565,300044094,complete
18566,300044095,complete
18567,300044096,complete
18568,300044097,complete
18569,300044098,complete
18570,300044099,complete
18574,300044100,complete
18576,300044101,complete
18579,300044102,complete
18580,300044103,complete
18581,300044104,complete
18582,300044105,complete
18583,300044106,complete
18584,300044107,complete
18585,300044108,complete
18587,300044109,complete
18588,300044110,complete
18589,300044111,complete
18590,300044112,complete
18591,300044113,complete
18592,300044114,complete
18593,300044115,waiting
18594,300044116,waiting
18595,300044117,complete
18596,300044118,complete
18597,300044119,complete
18598,300044120,complete
18599,300044121,complete
18600,300044122,complete
18601,300044124,complete
18603,300044125,complete
18604,300044126,complete
18605,300044128,waiting
18608,300044129,complete
18609,300044130,complete
18611,300044131,complete
18612,300044132,complete
18614,300044133,processing
18616,300044134,complete
18617,300044135,complete
18618,300044136,complete
18619,300044137,complete
18620,300044138,complete
18621,300044139,complete
18622,300044140,complete
18623,300044141,complete
18624,300044142,complete
18626,300044143,complete
18628,300044144,complete
18629,300044145,complete
18630,300044146,waiting
18631,300044147,complete
18637,300044148,complete
18638,300044149,complete
18639,300044150,complete
18640,300044151,complete
18641,300044153,complete
18642,300044154,complete
18643,300044155,complete
18644,300044156,complete
18646,300044157,complete
18647,300044158,complete
18650,300044159,complete
18656,300044160,complete
18658,300044161,waiting
